Customer_ID,snapshot_date,loan_id,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,mob,installments_missed,first_missed_date,dpd
CUS_0x915,2024-01-01,CUS_0x915_2023_08_01,2023-08-01,10,5,10000.0,1000.0,1000.0,0.0,5000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-40,171,-87,54,125,-5,76,71,-4,141,112,127,286,20,116,-36,-15,77,99,214,5,0,,0
CUS_0x9151,2024-01-01,CUS_0x9151_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,169,228,264,164,46,5,176,132,-104,103,8,231,65,55,13,-47,269,249,28,94,3,0,,0
CUS_0x9165,2024-01-01,CUS_0x9165_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,195,131,65,130,-79,171,131,130,107,159,212,46,20,128,178,-147,48,80,215,49,1,0,,0
CUS_0x9167,2024-01-01,CUS_0x9167_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-73,289,145,-39,5,245,59,80,-86,144,77,59,201,101,83,201,263,189,45,-23,3,0,,0
CUS_0x9173,2024-01-01,CUS_0x9173_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,98,214,32,157,81,214,45,109,206,72,4,-61,11,49,19,96,189,133,361,278,1,0,,0
CUS_0x9175,2024-01-01,CUS_0x9175_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Alistaira,45,805-74-9060,Writer,145380.875,12361.0732421875,5,3,887,1,Student Loan,16,2,6.690000057220459,50,Good,797.7899780273438,35.28286361694336,31 Years and 1 Months,No,102.75860595703125,302.397216796875,!@9#%8,1070.9515380859375,212,58,197,-97,105,116,-18,93,154,-75,-67,150,33,88,11,128,-50,50,17,113,0,0,,0
CUS_0x9176,2024-01-01,CUS_0x9176_2023_07_01,2023-07-01,10,6,10000.0,1000.0,1000.0,0.0,4000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-64,57,197,4,64,74,193,-14,183,131,171,218,81,140,185,143,44,161,88,-22,6,0,,0
CUS_0x9178,2024-01-01,CUS_0x9178_2023_03_01,2023-03-01,10,10,10000.0,1000.0,1000.0,0.0,0.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,44,158,144,19,121,53,-36,40,122,291,111,234,2,222,-133,-67,-73,111,95,-20,10,0,,0
CUS_0x917d,2024-01-01,CUS_0x917d_2023_07_01,2023-07-01,10,6,10000.0,1000.0,1000.0,0.0,4000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,55,64,132,117,86,268,200,163,-47,54,-46,22,177,13,-84,227,94,113,105,137,6,0,,0
CUS_0x9185,2024-01-01,CUS_0x9185_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,85,-54,114,95,168,260,67,4,96,250,39,-51,107,213,271,269,173,-4,170,170,4,0,,0
CUS_0x9189,2024-01-01,CUS_0x9189_2023_05_01,2023-05-01,10,8,10000.0,1000.0,0.0,7000.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,251,187,118,-2,-90,46,176,30,200,-40,77,30,103,30,76,194,76,181,4,71,8,7,2023-06-01,214
CUS_0x9192,2024-01-01,CUS_0x9192_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,180,99,249,139,41,171,17,63,-23,0,108,121,-17,126,194,83,80,15,114,176,1,0,,0
CUS_0x919b,2024-01-01,CUS_0x919b_2023_06_01,2023-06-01,10,7,10000.0,1000.0,0.0,4000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,46,103,145,91,197,66,170,223,189,72,299,-44,28,122,222,142,63,13,155,161,7,4,2023-09-01,122
CUS_0x91ac,2024-01-01,CUS_0x91ac_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-75,81,198,-1,69,202,171,217,107,176,-123,126,5,192,-14,-13,-3,219,-99,159,2,0,,0
CUS_0x91c4,2024-01-01,CUS_0x91c4_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,122,53,314,226,105,111,64,147,71,404,99,175,190,163,223,159,199,260,55,54,8,0,,0
CUS_0x91c8,2024-01-01,CUS_0x91c8_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,312,9,-27,-21,277,69,245,120,108,209,-54,101,351,60,330,40,157,49,-41,153,4,0,,0
CUS_0x91ca,2024-01-01,CUS_0x91ca_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-52,-1,-3,222,38,71,147,165,-105,48,54,14,222,51,87,-94,278,0,130,343,9,0,,0
CUS_0x91d4,2024-01-01,CUS_0x91d4_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,315,214,32,-92,163,184,250,-6,-137,306,22,-130,213,-34,24,154,72,62,63,137,9,0,,0
CUS_0x91da,2024-01-01,CUS_0x91da_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Clarer,37,424-69-0038,Journalist,25173.5,2219.791748046875,6,4,14,3,"Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan",9,13,17.200000762939453,70,Standard,955.5800170898438,39.77992248535156,17 Years and 3 Months,Yes,61.85727310180664,204.97970581054688,Low_spent_Large_value_payments,225.14218139648438,-79,-30,31,-26,323,127,102,65,48,161,-34,243,164,71,195,67,114,25,-13,89,0,0,,0
CUS_0x91dd,2024-01-01,CUS_0x91dd_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,133,-90,107,-139,230,201,209,163,259,118,240,320,186,172,125,31,103,197,25,67,1,0,,0
CUS_0x91ed,2024-01-01,CUS_0x91ed_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-94,161,-40,38,134,108,140,160,-6,121,63,-5,-21,317,-27,99,-33,136,382,-20,9,0,,0
CUS_0x91fe,2024-01-01,CUS_0x91fe_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,55,152,-45,-51,-60,253,139,56,238,107,188,70,154,232,137,6,23,40,182,199,1,0,,0
CUS_0x9214,2024-01-01,CUS_0x9214_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,117,140,89,169,24,188,237,49,6,97,59,90,-90,238,-51,246,-68,228,-94,-52,1,0,,0
CUS_0x9215,2024-01-01,CUS_0x9215_2023_03_01,2023-03-01,10,10,10000.0,1000.0,1000.0,0.0,0.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,115,137,161,83,13,137,74,-49,70,234,-38,-109,141,90,99,28,82,-94,48,36,10,0,,0
CUS_0x9216,2024-01-01,CUS_0x9216_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,91,211,156,-97,238,106,11,49,275,52,316,190,-51,9,203,142,33,370,17,-7,9,0,,0
CUS_0x9228,2024-01-01,CUS_0x9228_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,272,77,119,218,271,299,98,98,219,14,80,151,109,206,123,38,88,186,13,253,4,0,,0
CUS_0x922f,2024-01-01,CUS_0x922f_2023_04_01,2023-04-01,10,9,10000.0,1000.0,0.0,6000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,144,50,-157,208,44,-27,50,58,134,85,68,24,162,133,157,17,130,246,78,163,9,6,2023-07-01,184
CUS_0x9237,2024-01-01,CUS_0x9237_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,105,28,146,110,89,-45,42,110,112,39,29,96,139,44,8,-19,14,-62,-47,143,9,0,,0
CUS_0x924e,2024-01-01,CUS_0x924e_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,47,38,24,101,140,247,50,131,134,182,107,-24,119,57,211,39,111,-80,126,180,3,0,,0
CUS_0x925c,2024-01-01,CUS_0x925c_2023_08_01,2023-08-01,10,5,10000.0,1000.0,1000.0,0.0,5000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,13,76,182,60,-51,182,102,91,222,137,236,295,42,62,197,139,136,36,107,135,5,0,,0
CUS_0x925d,2024-01-01,CUS_0x925d_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Eva Kuehnenp,37,053-50-1042,Mechanic,16415.380859375,1314.9483642578125,6,8,16,9,"Auto Loan, Payday Loan, Home Equity Loan, Not Specified, Student Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, and Auto Loan",17,20,0.49000000953674316,120,_,1644.949951171875,38.28901290893555,13 Years and 8 Months,Yes,95.15753173828125,145.94009399414062,Low_spent_Small_value_payments,180.397216796875,162,-49,131,186,71,71,191,183,129,268,15,66,157,76,226,197,121,-12,161,215,0,0,,0
CUS_0x925f,2024-01-01,CUS_0x925f_2023_03_01,2023-03-01,10,10,10000.0,1000.0,0.0,8000.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,278,-51,35,128,-4,85,69,93,212,-97,-77,45,113,172,160,-12,156,235,109,181,10,8,2023-05-01,245
CUS_0x9268,2024-01-01,CUS_0x9268_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,152,81,-53,-50,40,231,97,80,48,361,59,17,9,-26,124,103,81,137,56,182,7,0,,0
CUS_0x926b,2024-01-01,CUS_0x926b_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,324,-86,38,110,238,16,156,160,3,175,34,170,136,345,128,77,215,40,61,228,2,0,,0
CUS_0x9274,2024-01-01,CUS_0x9274_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,306,106,-32,43,109,178,173,47,175,149,43,-7,326,108,35,95,-63,183,47,74,8,0,,0
CUS_0x9275,2024-01-01,CUS_0x9275_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,369,-56,-55,52,174,237,33,165,228,60,150,-5,145,-147,146,-18,181,162,43,-17,8,0,,0
CUS_0x927d,2024-01-01,CUS_0x927d_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,55,113,111,255,36,188,108,216,82,220,283,25,-58,70,52,271,49,23,200,101,7,0,,0
CUS_0x9281,2024-01-01,CUS_0x9281_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,64,-28,69,143,-79,29,24,81,132,-51,55,-78,160,165,-37,123,225,143,83,32,1,0,,0
CUS_0x9288,2024-01-01,CUS_0x9288_2023_03_01,2023-03-01,10,10,10000.0,1000.0,1000.0,0.0,0.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,221,92,160,92,187,-14,-53,91,279,-97,141,30,144,97,168,-43,221,-5,-77,80,10,0,,0
CUS_0x9296,2024-01-01,CUS_0x9296_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,127,127,129,-49,142,-9,156,-73,145,264,108,53,166,49,91,202,8,107,241,117,8,0,,0
CUS_0x9297,2024-01-01,CUS_0x9297_2023_05_01,2023-05-01,10,8,10000.0,1000.0,1000.0,0.0,2000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,150,96,79,-87,9,151,1,128,248,130,178,-2,207,-39,81,118,91,29,82,117,8,0,,0
CUS_0x92b6,2024-01-01,CUS_0x92b6_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Dave Clarkes,17,339-08-2156,Mechanic,46586.7890625,3823.232421875,5,5,27,5,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",30,5,15.510000228881836,100,Standard,1740.199951171875,29.131427764892578,6 Years and 8 Months,Yes,142.52957153320312,137.65603637695312,!@9#%8,352.13763427734375,156,27,58,46,-168,70,165,123,223,51,241,119,178,165,18,132,270,120,236,42,0,0,,0
CUS_0x92c6,2024-01-01,CUS_0x92c6_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,39,82,71,313,29,36,133,179,158,137,139,261,166,79,50,99,126,202,141,178,7,0,,0
CUS_0x92cf,2024-01-01,CUS_0x92cf_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Layneu,31,358-73-5026,Media_Manager,14656.1396484375,992.344970703125,6,8,16,-100,"Payday Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",57,18,26.0,120,Bad,3443.360107421875,35.454124450683594,10 Years and 10 Months,Yes,68.9096908569336,17.694488525390625,High_spent_Small_value_payments,272.63031005859375,-10,164,143,9,200,37,115,215,36,200,15,100,104,229,239,183,28,123,138,60,0,0,,0
CUS_0x92d2,2024-01-01,CUS_0x92d2_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-34,259,271,63,83,-16,90,115,216,191,-10,-98,140,-19,206,130,-63,47,126,156,4,0,,0
CUS_0x92d5,2024-01-01,CUS_0x92d5_2023_09_01,2023-09-01,10,4,10000.0,1000.0,1000.0,0.0,6000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,197,111,174,191,131,4,176,118,183,72,40,250,9,-203,8,123,122,36,323,40,4,0,,0
CUS_0x92df,2024-01-01,CUS_0x92df_2023_12_01,2023-12-01,10,1,10000.0,1000.0,1000.0,0.0,9000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,114,117,210,352,-57,325,141,-33,152,85,368,81,57,-102,57,291,-65,133,68,-2,1,0,,0
CUS_0x92ec,2024-01-01,CUS_0x92ec_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,147,421,64,15,89,1,257,263,201,-5,-131,226,-77,102,205,201,40,43,196,236,7,0,,0
CUS_0x92f8,2024-01-01,CUS_0x92f8_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-3,-21,254,247,-98,28,93,-46,60,120,46,3,83,145,348,175,-103,153,144,239,7,0,,0
CUS_0x92f9,2024-01-01,CUS_0x92f9_2023_11_01,2023-11-01,10,2,10000.0,1000.0,1000.0,0.0,8000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,27,74,181,223,125,229,97,144,47,274,-54,58,-79,1,46,227,88,195,223,254,2,0,,0
CUS_0x92ff,2024-01-01,CUS_0x92ff_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Ringstromt,26,424-24-7936,Mechanic,88215.03125,7356.25244140625,7,3,12,2,"Not Specified, and Not Specified",7,17,16.360000610351562,50,Standard,1128.6800537109375,39.77743148803711,33 Years and 1 Months,Yes,100.41582489013672,56.336708068847656,High_spent_Large_value_payments,818.8727416992188,-49,-42,168,-49,104,103,39,12,75,84,39,120,51,187,117,72,137,104,116,202,0,0,,0
CUS_0x9305,2024-01-01,CUS_0x9305_2023_04_01,2023-04-01,10,9,10000.0,1000.0,1000.0,0.0,1000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,69,28,201,220,155,19,207,211,-41,145,2,11,170,257,47,9,20,133,55,249,9,0,,0
CUS_0x9319,2024-01-01,CUS_0x9319_2023_07_01,2023-07-01,10,6,10000.0,1000.0,1000.0,0.0,4000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-25,104,186,284,-50,112,80,-5,174,-69,252,48,40,41,148,55,50,229,103,263,6,0,,0
CUS_0x931c,2024-01-01,CUS_0x931c_2023_03_01,2023-03-01,10,10,10000.0,1000.0,1000.0,0.0,0.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-3,18,253,-50,65,120,177,199,286,339,156,-115,206,179,86,244,79,193,150,-15,10,0,,0
CUS_0x932,2024-01-01,CUS_0x932_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,127,-55,175,19,146,48,-113,-86,176,-7,200,259,221,35,181,222,115,136,37,49,3,0,,0
CUS_0x9322,2024-01-01,CUS_0x9322_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Kirschbaumk,29,091-65-5683,Journalist,88601.4609375,7504.455078125,2,4,5,0,,10,3,8.239999771118164,60,Good,794.530029296875,43.55776596069336,25 Years and 2 Months,No,3828.0,296.7359619140625,High_spent_Medium_value_payments,703.7095336914062,-5,69,-90,217,14,137,102,24,139,82,99,159,133,68,222,230,106,158,123,111,0,0,,0
CUS_0x932c,2024-01-01,CUS_0x932c_2023_04_01,2023-04-01,10,9,10000.0,1000.0,0.0,6000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,-16,40,180,200,186,220,20,28,29,80,136,64,224,77,79,118,87,77,111,-18,9,6,2023-07-01,184
CUS_0x9340,2024-01-01,CUS_0x9340_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Tim Castlet,22,310-19-8594,Musician,126262.1171875,10475.84375,7,333,16,3,"Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",26,16,9.1899995803833,30,Standard,447.5199890136719,34.995079040527344,20 Years and 10 Months,No,284.57122802734375,420.6000061035156,Low_spent_Medium_value_payments,622.4130859375,237,252,-53,123,148,312,-24,77,203,110,211,104,87,141,108,120,125,86,18,65,0,0,,0
CUS_0x9348,2024-01-01,CUS_0x9348_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,106,174,37,-70,214,5,218,3,-85,93,109,198,157,299,-20,142,71,216,68,124,3,0,,0
CUS_0x9352,2024-01-01,CUS_0x9352_2023_10_01,2023-10-01,10,3,10000.0,1000.0,1000.0,0.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,174,-75,209,119,21,118,-10,187,150,87,-48,117,138,18,249,-23,47,40,58,38,3,0,,0
CUS_0x9378,2024-01-01,CUS_0x9378_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Vlastelicav,27,272-50-2716,Media_Manager,7055.83984375,732.9866943359375,6,6,32,6,"Not Specified, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, and Payday Loan",29,21,19.459999084472656,110,Bad,3775.22998046875,33.719932556152344,2 Years and 3 Months,NM,32.77675247192383,57.5922966003418,Low_spent_Small_value_payments,272.92962646484375,219,122,172,120,-40,104,-18,-102,155,123,-37,187,129,142,13,152,321,180,62,236,0,0,,0
CUS_0x9382,2024-01-01,CUS_0x9382_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Morrisf,15,005-16-5195,Writer,9857.6796875,1041.473388671875,8,8,30,8,"Mortgage Loan, Not Specified, Auto Loan, Payday Loan, Payday Loan, Auto Loan, Credit-Builder Loan, and Personal Loan",20,20,17.31999969482422,130,Bad,3017.340087890625,31.23890495300293,8 Years and 6 Months,Yes,34.063934326171875,50.15384292602539,Low_spent_Medium_value_payments,299.9295654296875,-50,114,49,-17,247,-59,99,71,145,20,276,136,23,304,125,61,354,128,115,136,0,0,,0
CUS_0x9386,2024-01-01,CUS_0x9386_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,205,125,138,106,42,-5,154,73,54,277,-19,193,140,-12,75,139,44,-90,148,170,7,0,,0
CUS_0x938f,2024-01-01,CUS_0x938f_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Philips,21,723-42-6455,Teacher,157698.515625,11999.787109375,3,3,5,3,"Home Equity Loan, Debt Consolidation Loan, and Personal Loan",5,7,9.970000267028809,0,Good,362.010009765625,39.57239532470703,23 Years and 6 Months,No,12814.0,870.350830078125,Low_spent_Medium_value_payments,436.1347351074219,219,220,171,123,55,10,10,189,108,80,199,10,61,-24,208,-16,94,0,201,158,0,0,,0
CUS_0x9394,2024-01-01,CUS_0x9394_2023_03_01,2023-03-01,10,10,10000.0,1000.0,1000.0,0.0,0.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,245,162,227,72,41,165,109,-15,93,191,-10,83,217,50,96,-133,163,104,162,64,10,0,,0
CUS_0x9398,2024-01-01,CUS_0x9398_2023_06_01,2023-06-01,10,7,10000.0,1000.0,1000.0,0.0,3000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,118,56,-11,51,86,6,114,21,63,252,44,38,316,127,55,-16,-203,83,54,64,7,0,,0
CUS_0x93af,2024-01-01,CUS_0x93af_2023_06_01,2023-06-01,10,7,10000.0,1000.0,0.0,4000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,131,-32,48,207,70,-22,242,30,244,115,341,241,208,167,91,218,197,-32,79,146,7,4,2023-09-01,122
CUS_0x93ba,2024-01-01,CUS_0x93ba_2024_01_01,2024-01-01,10,0,10000.0,0.0,0.0,0.0,10000.0,Ransdell Piersonm,23,159-90-4552,Lawyer,110603.9375,9463.9951171875,5,7,12,1,Student Loan,27,13,5.75,10,Standard,805.010009765625,36.42984390258789,20 Years and 2 Months,No,68.7916030883789,794.865478515625,Low_spent_Medium_value_payments,362.742431640625,18,232,33,137,186,-4,-16,127,225,-20,106,219,68,38,-33,172,141,-33,42,11,0,0,,0
CUS_0x93bb,2024-01-01,CUS_0x93bb_2023_05_01,2023-05-01,10,8,10000.0,1000.0,0.0,5000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,29,212,135,209,174,120,23,22,-184,176,-13,259,122,179,-30,-16,31,246,78,108,8,5,2023-08-01,153
CUS_0x93c8,2024-01-01,CUS_0x93c8_2023_08_01,2023-08-01,10,5,10000.0,1000.0,0.0,2000.0,7000.0,,0,,,0.0,0.0,0,0,0,0,,0,0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,67,142,142,117,199,92,-69,196,115,60,152,175,47,100,284,88,-92,-7,55,0,5,2,2023-11-01,61
